userid	shopid	itemid	cmtid	mtime	rating_star	comment	product_name	shop_name	shop_rating	avg_rating	rating_count	sold
836855365	788908334	21708989911	9402371472	09-09-2022 03:21:57	5	deppopp lắm	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
869029546	788908334	21708989911	9648531479	24-09-2022 11:58:34	5	Màu sắcđẹp. Chất liệuok. Sản phẩm tốt	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
255307729	788908334	21708989911	9652849760	25-09-2022 04:44:35	2	Tuyệt vời ạ	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
530962272	788908334	21708989911	9292230326	31-08-2022 03:12:04	5	Chất liệudày. Màu sắcđen. Đúng với mô tảchuẩn. hình ảnh mang tính chất nhận xu sản phẩm đẹp đúng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
866520737	788908334	21708989911	9646761257	24-09-2022 07:57:10	5	Hàng khá ok	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
867964677	788908334	21708989911	9632812790	22-09-2022 14:06:23	5	Đúng với mô tảđúng. Chất liệutốt. Màu sắckem	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
860318377	788908334	21708989911	9638305391	23-09-2022 07:38:48	5	Chất liệu kém	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
866004271	788908334	21708989911	9628837266	22-09-2022 06:25:11	5	Màu sắcđen. Giao hàng nhanh	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
518963278	788908334	21708989911	9592628124	18-09-2022 02:12:55	5	Chất liệuk bt. Màu sắcTrắng. nên mua nha	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
674233748	788908334	21708989911	9588969135	17-09-2022 11:23:25	5	Dép đẹp, đúng mẫu	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
846268651	788908334	21708989911	9579539348	16-09-2022 09:40:10	5	Dép mua về đi đúng ngày sn rách mum Im ok	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
801461464	788908334	21708989911	9593371304	18-09-2022 04:04:17	3	cx dc	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
863438147	788908334	21708989911	9570027797	15-09-2022 09:34:25	5	Chất liệuTốt. Màu sắcđẹp. Đúng với mô tảđúng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
736734287	788908334	21708989911	9591877961	02-10-2022 11:10:23	4	Chất liệuxốp. Màu sắcđen. Đúng với mô tảđúng. hàng đẹp, mang vừa chân, săn k nên kh đòi hỏi nhiều, shipper kh thân thiện hình ảnh chỉ mang tính chất nhận xu	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
858466428	788908334	21708989911	9575742745	16-09-2022 01:48:08	4	Tạm ổn với giá đó	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
852242769	788908334	21708989911	9550499745	13-09-2022 12:31:59	5	Chất liệunhựa. Hàng ok nên mua nàh mọi người ơi	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
276975372	788908334	21708989911	9556527717	14-09-2022 04:57:25	5	Dép đẹp, vừa chân, cảm ơn shop ạ	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
860651069	788908334	21708989911	9567510847	02-10-2022 11:07:39	5	Đúng với mô tảhình ảnh và video mang tính chất nhận xu. Chất liệuổn. Màu sắcđúng màu. Dép đẹp nha mn giao hàng nhanh	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
676475794	788908334	21708989911	9544471114	13-09-2022 03:04:30	5	Màu sắcHồng. Giao hàng nhanh	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
860511534	788908334	21708989911	9547598966	13-09-2022 08:17:55	5	Dép đẹp lắm,nên mua nha	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
858591703	788908334	21708989911	9543873278	13-09-2022 01:53:07	5	Màu sắctrắng. Đẹp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
859501846	788908334	21708989911	9540591005	12-09-2022 14:21:08	5	ggkhh	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
856398049	788908334	21708989911	9533749278	12-09-2022 04:42:23	5	Chất liệutốt. Màu sắcphù hợp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
175740166	788908334	21708989911	9522529310	11-09-2022 02:21:54	5	Đúng với mô tảtuyệt vời. Hàng đu	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
610029119	788908334	21708989911	9507380327	09-09-2022 08:12:59	5	Chất liệuđúng. Bên giao hàng nói chuyện thô lỗ	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
801167254	788908334	21708989911	9508820359	09-09-2022 10:55:19	5	Dép đi rất êm đẹp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
852879261	788908334	21708989911	9501578660	08-09-2022 16:21:02	5	Mình ch có hàng sao hiện lên giao thành công	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
385643799	788908334	21708989911	9506836281	09-09-2022 07:10:34	5	Chất liệuxốp. Màu sắcTrắng. Nên mua nha	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
668529504	788908334	21708989911	9495886516	08-09-2022 04:53:37	5	.dép đẹp lắm luônn	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
853963116	788908334	21708989911	9506081013	09-09-2022 05:45:02	5	Tôi rất hài lòng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
857380863	788908334	21708989911	9494354083	08-09-2022 01:29:30	5	Đúng với mô tảđược. Chất liệuok. Màu sắcđen	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
834732590	788908334	21708989911	9499931789	08-09-2022 12:32:25	5	Chất liệuđẹp nhaa	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
853993713	788908334	21708989911	9481780554	06-09-2022 11:55:14	2	Đẹp nhưng shop giao ko đúng sie đúng màu nha	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
846447759	788908334	21708989911	9478365271	06-09-2022 04:57:47	5	Đúng mẫu mã hàng đẹp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
850682710	788908334	21708989911	9435945763	01-09-2022 05:04:33	5	Màu m trắng sợ bẩn í	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
852016013	788908334	21708989911	9429807895	31-08-2022 10:50:54	4	Đúng với mô tảshop giao sai màu	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
841509374	788908334	21708989911	9399049434	28-08-2022 02:29:03	5	Dép hơi chật đặt đúng sie mà chật	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
838486046	788908334	21708989911	9376779048	25-08-2022 12:17:38	5	đến bây h em vẫn chưa nhận đc hàng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
841982150	788908334	21708989911	9391709750	27-08-2022 05:22:42	4	Hơi hơi rộng khá đẹp đi cx k êm mấy nên cho sao	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
841917184	788908334	21708989911	9362267621	24-08-2022 03:21:50	5	Chất liệuđẹp. Màu sắcđen	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
820019991	788908334	21708989911	9342203502	22-08-2022 00:10:32	5	Dép đẹp Thái độ shiper thân thiện	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
832405896	788908334	21708989911	9338036747	21-08-2022 09:18:22	5	Đẹp lắm nha mọi người nên mua	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
841992331	788908334	21708989911	9346916404	22-08-2022 09:33:29	1	Mất hàng. Chx nhận đc hàng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
845049979	788908334	21708989911	9335442208	21-08-2022 04:08:00	5	Đúng như hình ảnh shop giao rất nhanh. điểm	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
690141216	788908334	21708989911	9334487783	21-08-2022 02:02:23	5	Màu sắcđen. Dnsxi uodlabxcod	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
670796829	788908334	21708989911	9328881389	20-08-2022 08:33:51	5	Chất liệuoki	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
493420122	788908334	21708989911	9333575799	20-08-2022 22:49:01	5	good	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
824319588	788908334	21708989911	9328091345	20-08-2022 07:09:31	4	Cũn ok	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
841294813	788908334	21708989911	9311801039	18-08-2022 13:35:08	5	Chất liệunhựa. Màu sắctrắng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
838510729	788908334	21708989911	9307126015	18-08-2022 05:54:37	3	Màu sắctrắng. Đúng với mô tảkhá đúng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
827299660	788908334	21708989911	9291639716	16-08-2022 15:16:20	5	Xuất sắc lắm ạ	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
839293583	788908334	21708989911	9263772869	14-08-2022 01:48:56	5	Chất liệucao su. Màu sắctrắng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
834680974	788908334	21708989911	9253313841	15-09-2022 05:18:57	4	Dép đẹp lắm ạ i như hình	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
321725525	788908334	21708989911	9248908618	12-08-2022 12:57:38	5	Sản phẩm ok	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
840146173	788908334	21708989911	9264134347	14-08-2022 02:36:55	5	Màu sắcĐẹp. Chất liệuTốt	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
646310920	788908334	21708989911	9264073662	14-08-2022 02:28:55	5	Dép đẹp đi êm ah	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
836384799	788908334	21708989911	9264586888	14-08-2022 03:30:05	5	Hàng đẹp nha	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
828448947	788908334	21708989911	9243746453	12-08-2022 06:00:40	5	Chất liệunhựa. Màu sắctrắng. Đúng với mô tảđúng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
834378683	788908334	21708989911	9218236886	10-08-2022 04:10:52	5	Màu sắctrắng. Đúng với mô tảtốt đẹp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
826973750	788908334	21708989911	9218160538	10-08-2022 04:03:12	5	Màu sắcSai màu	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
830175463	788908334	21708989911	9218940324	10-08-2022 05:16:48	5	Ok hàng đẹp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
668407774	788908334	21708989911	9185079661	06-08-2022 12:04:18	5	Chất liệuDép đẹp, nói chung là ok	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
813352545	788908334	21708989911	9126608229	31-07-2022 04:45:57	5	Chất liệuđẹp. Màu sắcđúng. Đúng với mô tảđúng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
782819385	788908334	21708989911	9019420019	19-07-2022 13:18:01	5	Chim ưng	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
361834229	788908334	21708989911	9097616192	28-07-2022 02:56:03	5	Trắng đẹp	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
716408059	788908334	21708989911	9058473840	23-07-2022 14:20:34	5	Màu sắctrắng. Xịn lắm ln	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
392379794	788908334	21708989911	9212559885	30-10-2022 13:02:35	1	Chất liệuxàm. Màu sắckhông. Đúng với mô tảshop xạo vl giả mạo không nên mua shop này mọi người ạ. Tự nhiên tích cái lấy hàng thành công trong khi đó shipper chưa gọi nhận hàng lừa đảo vcl	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
867023752	788908334	21708989911	9639350156	08-10-2022 23:54:14	5	Hàng tốt đeo rất thích ơn xốp vì đẹp có người thích nên tôi bán lại rôi. K còn hình để chup. Thông cảm nhed	Dép Đúc Bánh Mỳ Quai Ngang Kèm Sticker	mei.july_store	4.845167	4.770857814336075	[851, 10, 11, 25, 72, 733]	369
853187638	304853378	4466113256	9674698394	27-09-2022 23:37:04	5	Chất lượng sản phẩmtốt. Tính năng nổi bậtổn. ile gốc của sách luôn ấy e cần thì nói lại c nha trang e có mua e	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
867787949	304853378	4466113256	9862739016	22-10-2022 10:56:58	5	Chất lượng sản phẩmtốt. Tính năng nổi bậttốt. Cung. Được nha mn do săn sale có k à gói hàng kĩ mà lúc mở ra thì thấy hơi cũ còn bị mủm vài chỗ cũng tạm đc ạ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
848242215	304853378	4466113256	9516586547	22-09-2022 16:50:21	4	Chất lượng sản phẩmok khá tốt. shop đóng gói cẩn thận, tai nghe sd tốt kh bị dè, anh ship thân thiện	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
887861919	304853378	4466113256	9889281087	24-10-2022 05:17:57	2	Mình biết đơn hàng đầu tiên sẽ đc giảm còn k nhưng như này thì mình thấy ko bằng đc các shop khác giao đơn đ cho mình	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
184785407	304853378	4466113256	9707966266	01-10-2022 19:10:50	5	Tính năng nổi bậtNghe êm, xinh xắn. Chất lượng sản phẩmTốt hơn mong đợi. Rất là xinh xắn, săn sale giá rẻ mà rất ưng	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
864111015	304853378	4466113256	9594721973	28-10-2022 06:35:24	5	Chất lượng sản phẩmtai nghe lỏng lẻo mong shop làm trắc hơn. Tính năng nổi bậtbình thường. Tai nghe cách âm tốt	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
816378135	304853378	4466113256	9178576814	05-08-2022 18:43:33	5	an của nó là cái gì cũng nên có những thứ khác nữa chứ không phải ai	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
634483593	304853378	4466113256	9140619837	11-09-2022 07:01:43	5	Sản phẩm tốt, giao hàng nhanh, sản phẩm giống hình, shop phục vụ tốt	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
856324351	304853378	4466113256	9537653025	17-09-2022 10:58:39	5	Chất lượng sản phẩmđẹp. Tính năng nổi bậtphát sáng. hàng rất đẹp ngoài sự mong đợi của mình, mình chỉ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
854225363	304853378	4466113256	9461954993	17-09-2022 10:58:44	5	Giao hàng nhanh lắm luôn, đã test sản phẩm, chất lượng thực sự. Cảm ơn shop nhiều ạ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
363148642	304853378	4466113256	9151894093	03-08-2022 03:05:45	5	Chất lượng sản phẩmmình nhận dc hàng rồi.hàng đẹp và chất lượng rất tốt ạ. hàng ok lắm sốp	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
536619590	304853378	4466113256	8057339001	13-04-2022 07:15:24	5	giao sai màu, nhưng sài cũng ok, hơi nhỏ, giao nhanh, màu chớp hơi chóng mặt	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
229260425	304853378	4466113256	8943437744	19-09-2022 13:17:40	5	Tai nghe đẹp với nghe ổn áp lắm, hơn những gì mình mong đợi có dịp sẽ ủng hộ shop tiếp	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
383321438	304853378	4466113256	8609883048	14-09-2022 14:20:06	5	Sản phẩm đẹp lắm á, trông cute thực sự. Hàng chất lượng nha mn, đáng mua	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
76126040	304853378	4466113256	6198513113	11-11-2022 13:04:07	5	Sản phẩm tốt. Giao hàng nhanh. Chất lương ok.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
296588005	304853378	4466113256	6627268378	17-11-2021 09:39:22	5	Shop tư vấn nhiệt tình lắm nha, mình od tai nghe mà shop gửi nhầm cái là shop gọi giải quyết cho mình luôn. Thật sự rất ưng ý cách làm việc của shop. Chất lượng sản phẩm thì khỏi bàn luôn. Quá tuyệt vời	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
70148104	304853378	4466113256	5724605026	19-08-2021 00:41:12	5	Tai nghe đẹp và chắc chắn. Âm thanh ổn. Chất lượng tuyệt. Video mang tính chất nhận xu	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
9461299	304853378	4466113256	6789707145	03-12-2021 08:54:09	5	Tai nghe xinh. Nhưng chỉ phù hợp để đeo chơi hoặc để chụp ảnh thôi chứ đeo nghe lâu thì hơi bị đau	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
251667412	304853378	4466113256	7179625779	14-09-2022 00:51:40	3	Shopp đóng gói cẩn thận, màu xinh, âm thanh cg tạm ổn, đeo lâu thì đau tai, đèn thì pị hỏng một bên hơi buồn xíu, chơi game thì đoạn nghe được đoạn ko, nói chung vs giá này thì cg k đòi hỏi nhiều được cái chụp ảnh xinh	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
44572742	304853378	4466113256	6384480207	24-10-2021 05:56:13	5	Video chỉ mang tính chất nhận xu, còn hình ảnh là thật. Shop giao hàng nhanh, gói cẩn thận, giao đúng màu đúng mẫu mình đặt. Tai nghe dễ thương đẹp như hình, màu hơi nhạt xíu so với hình thui nhưng bên ngoài vẫn xinh lắm. Nghe êm không bị đau vành tai nữa sẽ ủng hộ thêm lần sau nếu có dịp.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
470663022	304853378	4466113256	7446819283	10-02-2022 02:52:41	4	Chu cha ơi, đơn hàng mà tui tưởng giao chậm nhất lại giao nhanh nhất, nghe nhạc như để cái loa bên cạnh ắ, nó cứ đã kiểu gì í	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
147419726	304853378	4466113256	6849960005	09-12-2021 17:15:53	5	Tai nghe xinh xỉu, tiếng to xỉu luôn, đèn cứ chớp chớp như cây thông noel	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
157305536	304853378	4466113256	6016482596	17-09-2021 03:22:27	4	Giao hàng lâu nhưng dịch không trách được. Tại nghe ổn. To nhỏ được nút nguồn và bật tắt đèn được. Nhưng nghe gọi và chuyển đổi kênh dùng không được không biết có phải do mình nhấn sai không nhưng ấn Hoài không đổi kênh được.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
