txt,lbl,prob_positve
chất_liệu vải,0,0.0739862024784088
công_nhận mỏng thật mọi người mua hàng cân_nhắc nhất là màu trắng thì xuyên thấu luôn kk,0,0.0786854401230812
chất_liệu cotton,0,0.0686076134443283
hãy cùng chúng tớ đã có hai đứa thôi mà tr ng thái_độ của t đc có đi mô chị rủ_rê mí đôi có đi mô_tô xe_máy đâu có thế mạnh của t đc có đi,0,0.1101826280355453
đúng với mô_tả hình_dáng thôi,0,0.0488138571381568
"áo chất vải bình_thường nóng , chê mỗi cái hình ở in chữ dễ bị nứt bay ik k chắc_chắn tóm_lại k áo như này đc r đừng đòi_hỏi",0,0.430465817451477
chất_liệu không dày cũng không quá mỏng,0,0.2093387693166732
chất_liệu,0,0.0976125746965408
mn nên mua nha hình_ảnh mang tính_chất minh_hoạ,0,0.0757871344685554
chất_liệu cotton,0,0.0686076134443283
chất_liệu vải,0,0.0739862024784088
ổn_áp,0,0.0529534481465816
g đủ chun buộc tóc hàng cao_su nguyên_chất không sử_dụng cao_su tái_sinh ảnh_hưởng đến sức_khoẻ,0,0.0608056634664535
bang ai trẻ_em,0,0.068800464272499
chất vải hơi mỏng nhưng đối_với giá thì ổn,0,0.3337253928184509
"vải nóng chữ in đẹp nha , hình_ảnh mang tính_chất nhận xu thôi",0,0.1239410564303398
vải hơi mỏng,0,0.0494622513651847
chất_liệu t,0,0.0751729309558868
màu_sắc e,0,0.0749335885047912
đúng với mô tảu,0,0.4866633713245392
chất_liệu vải,0,0.0739862024784088
màu_sắc hồng,0,0.0600624606013298
đúng với mô_tả không,0,0.065168984234333
đúng với mô_tả áo mỏng,0,0.108646310865879
chất_liệu cotton,0,0.0686076134443283
chất_liệu vải,0,0.0739862024784088
đúng với mô_tả đúng mô_tả nha nhưng mờ hơi mỏng nhó,0,0.0682073757052421
đúng với mô_tả khá giống,0,0.2182146608829498
đúng với mô tảo k,0,0.0556600503623485
người ấy sẽ là ngườ,0,0.3942247629165649
màu_sắc giống hình,0,0.4342775046825409
áo hơi mỏng xíu nhẹ_tay nma cũng tạm đc vid tiền_nào_của_nấy,0,0.0893820375204086
chất_liệu vải,0,0.0739862024784088
chất_liệu vai,0,0.1470216959714889
màu_sắc den hong,0,0.1051341369748115
"rom hơi nhỏ một_chút ,",0,0.063360147178173
đúng với mô_tả ko,0,0.3063646554946899
đúng với mô_tả d n sn s,0,0.3390652239322662
chất_liệu da,0,0.0658071041107177
màu_sắc da,0,0.0572254993021488
"cách tiếp_cận khác nhau để đo và phân_chia bầu_trời hiện đang được sử_dụng bởi các hệ_thống chiêm_tinh khác nha u , mặc_dù truyền_thống về tên và biểu_tượng của đai hoàng_đạo vẫn nhất_quán",0,0.0994611755013465
chiêm_tinh_học phương tây đo,0,0.0492464192211627
chất_liệu da,0,0.0658071041107177
màu_sắc be nhạt,0,0.0543436929583549
còn chân m dạo này đen nên đi màu trắng vào ko ngửi dc chả dám đeo,0,0.0617583096027374
chất_liệu da,0,0.0658071041107177
mua ngoài phải hơn trăm_nghìn,0,0.0583491213619709
tiền nào của đấy thì không dám đòi_hỏi nhiều ạ,0,0.106522686779499
chất_liệu g h,0,0.0513276048004627
hình_ảnh mang tính ch â p d nhận xu thông_cảm nha x mn c k v gs n c i v s k s cx n s c i sn h,0,0.0514228418469429
chất_liệu da,0,0.0658071041107177
nên mình để sao,0,0.0574831627309322
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
giày không có hộp nên bị mất rom,0,0.0662118420004844
màu_sắc giống với hình_ảnh,0,0.2704036235809326
thật_sự thấy hơi thất_vọng chút nhưng bù lại giá vậy cx k đòi_hỏi đc nhiều,0,0.1414214223623275
chất_liệu da,0,0.0658071041107177
hàng cũng được nhưng trên ảnh đôi màu trắng đế trắng mà về đôi trắng đế đen có vết xưỡc nhẹ,0,0.0468288920819759
chất_liệu da,0,0.0658071041107177
"xin loi , thue bao cua quy khach chua du dieu kien ung tien do dang no cuoc dich vu",0,0.3712821900844574
chất_liệu da,0,0.0658071041107177
mình lp chụp nên lấy hình_ảnh khác đại ă ha_ha,0,0.1170728728175163
nhưng đường may thì hơi lõng liệu,0,0.0574411079287529
đá rơi hơi móp nhưng khắc_phục được,0,0.1555488854646682
nói_chung là ổn với số tiền bỏ ra,0,0.4897426068782806
a e r y u s g b l ku,0,0.0474473088979721
sp oke e hinh ảnh mang g tính_chất t nhân n xu ạhh,0,0.2065207958221435
chất_lượng tương_ứng với chi_phí,0,0.104454718530178
sn bs k,0,0.0567982569336891
chất_liệu da,0,0.0658071041107177
qc soan xn gui de nhan,0,0.056590411812067
"tu choi qc , soan tc gui",0,0.0595887303352355
chất_liệu da,0,0.0658071041107177
mỗi_tội mình đi giày sie mà mình đã đặt lùi sie r mà vẫn bị rộng,0,0.0474298782646656
giày vừa nhưng phần mũi hơi kích sẽ mua nếu có dịp sai,0,0.1822246760129928
đâu rồi em,0,0.0955594554543495
nhưng cũng chấp_nhận được,0,0.1307237595319748
"giày đẹp giao đúng si e , nhưng k hợp với chân mình , mũi giày bị tróc da_màu trắng rồi",0,0.0642219111323356
màu ở ngoài nghiêng hồng chứ không hẵn là màu kem đâu nha,0,0.0467609092593193
mn nên lùi s để vừa với chân mình hơn,0,0.0632727965712547
"lần trước mua thấy ưng lần này mua lại nhưng k bằng , nhìn thoáng qua thì giống nhưng mũi giày lần này bị dẹp quá , quai thì bên vừa bên rộng",0,0.1540853828191757
chất_liệu da,0,0.0658071041107177
dép đẹp nhưng hơi bị mất om,0,0.2574149072170257
chất_liệu d c,0,0.0572654046118259
đúng với mô tảo k k ạ,0,0.1850626915693283
chất_liệu da,0,0.0658071041107177
sr mn vì mình k có ảnh,0,0.0676459297537803
chỉ được mỗi_cái đúng kích_thước và giao hàng nhanh,0,0.0868418514728546
màu_sắc ảnh,0,0.1899774074554443
chất_liệu chịu,0,0.0616726726293563
chất_liệu đ c,0,0.1259568184614181
màu_sắc đ c,0,0.4531266093254089
đúng với mô_tả tạm,0,0.2060731798410415
tạm,0,0.1314599364995956
đúng với mô tảo k,0,0.0556600503623485
chất_liệu giày dán nên hơi lỏng_lẻo,0,0.0586563311517238
màu_sắc g cy cy c t c,0,0.0818755179643631
tạm ổn h s k s k bs i hen k s mn sb si sn sb i e k s h s sb si k n n k,0,0.0595892220735549
tuy hơi nhỏ nhưng phù_hợp với giá tiền,0,0.4219095110893249
nhỏ mà được,0,0.0538459755480289
"nghe đc n hạ c , có leg xịn x g g h",0,0.3882788717746734
chất_lượng sản_phẩm d d,0,0.1208501234650611
tính_năng nổi_bật tự_dưng vô_tình vào shop e e cái rước được cái loa k re sip tưởng ship trêu sp bừa hoá_ra loa thật,0,0.0981261357665062
sản_phẩm cũng tạm được có_điều hay bị mất kết_nối,0,0.2407538145780563
thời_gian sử_dụng cũng tầm ho u r s gì đó,0,0.084661029279232
tính_năng nổi_bật các ổ_cắm cũng như sd lỏng_lẻo dôm dựa,0,0.1248677223920822
đại cùi nhưng anh shipper rất ok,0,0.4039722681045532
sản_phẩm o oke màu ht pin quá ak,0,0.0665559619665145
bắt lớn hơi ghè k mà ok,0,0.1249494850635528
kha ôn hơp vơi gia_tiên nho gon dê xai,0,0.0478747487068176
chất_lượng sản_phẩm âm_lượng nhỏ,0,0.0637260749936103
video đồ_là mik có bán nha mng ô ti kt ok mik sẽ thấy vào tcn mik là thấy b mik ạ hoặc kb alo,0,0.308528184890747
loa nhỏ gọn_nhẹ nhàng có đèn led theo nhạc,0,0.2054750025272369
nhỏ mà có võ,0,0.2785101532936096
chất_lượng sản_phẩm tạm được,0,0.2147937268018722
shop đóng_gói cẩn_thận ship nhanh anh ship hàng chán luôn,0,0.148466482758522
loa nhỏ âm_thanh to,0,0.0726025402545929
mua giá k,0,0.1535466164350509
chưa xài chưa biết,0,0.1623558551073074
nhưng đẹp h k kh k d h h s kh d h x h x g x v si gs gs v k,0,0.1258161216974258
đáng_giá sao,0,0.1681777536869049
bin nhanh hết nghe không hay nghe em rất chập_chờn không bắt được sóng,0,0.1067326590418815
mua một cái loa vs giá chỉ k,0,0.2000451683998108
nên ko đòi_hỏi,0,0.1123689711093902
dây sạt ngắn quá ko biết gắn dây sạt dài vào có bị sao ko nữa,0,0.0697338432073593
ik như hình_như nói_chung là sản_phẩm tốt,0,0.1175834834575653
"sản_phẩm giống mô_tả , nhưng hơi nhỏ , chưa được chắc_chắn , cầm nhẹ_tay , phần tăng giảm âm_thanh được thiết_kế dạng lăn bánh x e , chứ không phải nút b ấm , giá sa le thì cũng được nhưng với giá bán bình_thường thì mắc nha",0,0.0517501831054687
chất_lượng sản_phẩm nói_chung là tạm được,0,0.1461342871189117
"ct áp_dụng khi nạp tiền vào tài_khoản viễn_thông qua thẻ at m quốc_tế , ví điện_tử có liên_kết trên my viet tel",0,0.3143678307533264
pa ge,0,0.0591905526816844
lh đ,0,0.0609881617128849
chất_lượng sản_phẩm tạm ổn,0,0.2448889464139938
tui sẽ để video cho mn nghe đoạn nhạc nha,0,0.4640707671642303
g h hg xe v tb n n m,0,0.0715341717004776
đơn hàng k,0,0.0662987008690834
nhưng loa hơi è,0,0.050238162279129
n,0,0.0675678476691246
đặt đc với giá k cũng ko dám nói nhiều,0,0.2593562602996826
k mà chất lương nha,0,0.4347489178180694
nhỏ gọn,0,0.1861176639795303
"sản_phẩm nhỏ gọn , âm_thanh cũng ổn chứ ko được to lắm",0,0.1607440561056137
nhận xử n k ke ka mm d d sn d n sn an as n s nsnd n xn d n xn,0,0.051795769482851
tính_năng nổi_bật loa rè,0,0.1018348038196563
ở ân_thi ai cần tìm việc_làm thêm tại nhà không,0,0.149441584944725
lương ăn_theo sản_phẩm đồng sản_phẩm lương tháng triệu bình_thường,0,0.0587765090167522
ai có nhu_cầu thì nhắn_tin trực_tiếp alo,0,0.1791553795337677
đúng với mô tảo k,0,0.0556600503623485
mới nhận hàng,0,0.1239181086421012
chất_liệu k bt,0,0.0503311417996883
đúng với mô tảo k,0,0.0556600503623485
chuẩn sie lông ít mỏng nhanh bẩn,0,0.382402628660202
dép đẹp ậvabs sia ba bs k sb s ậnbs xy g d b d bis s v s h h x bs b,0,0.1796950846910476
chất_liệu va ri,0,0.0529298447072505
đúng với mô_tả chắc vậy,0,0.4715012311935425
đặt giao nói_chung cũng được,0,0.1110167652368545
đúng với mô tảk giống hình lắm,0,0.1117897480726242
"de dang ky , soan dk gui",0,0.0939970687031745
chất_liệu bông,0,0.0477444268763065
đúng với mô tảo k,0,0.0556600503623485
đúng với mô_tả dép đúng màu,0,0.2440782934427261
gia_đình là thứ tồn_tại duy_nhất còn những thứ khác có hay không thì cũng không quan_trọng,0,0.1053438112139701
đúng với mô tảo k,0,0.0556600503623485
đúng với mô_tả cũng được,0,0.1866017878055572
"tạm ổn , nhưng_mà mua rẻ nên không đẹp giống ảnh cho lắm",0,0.1256670653820037
đúng với mô_tả không,0,0.065168984234333
màu_sắc đúng màu,0,0.3079327344894409
"hình_ảnh và video chỉ mang tính_chất nhận xu , ko phải đánh_giá sản_phẩm , mua được giá k tạm ổn",0,0.0990369692444801
chất_liệu len,0,0.0482729971408844
đúng với mô_tả si e,0,0.0643656849861145
như ảnh,0,0.2621843516826629
hình_ảnh mang tính_chất minh_hoạ,0,0.0492665693163871
phần quai may dịch xuống dưới để hở ngón chân ra sẽ đẹ hơn,0,0.1407929211854934
màu_sắc đúng màu,0,0.3079327344894409
màu_sắc be,0,0.0554174929857254
hơn tháng r k giải_quyết,0,0.0538133643567562
"mua đii trong nhà hay ra ngoài đều được , vải kh bị xù lắm đâu u",0,0.2303879410028457
"hình_ảnh chỉ mang tính_chất nhận xu , nhưng lời nhận_xét là thật lòng",0,0.3992127776145935
sao,0,0.0745016187429428
đúng với mô tảo k,0,0.0556600503623485
đầu mũi dép hơi hẹp k đc đẹp cho lắm ở trung_tâm giữa bàn_chân thì ok hơn,0,0.2864218950271606
màu_sắc đúng màu,0,0.3079327344894409
đúng với mô_tả đẹp và dày và đi thi k lắm,0,0.0806243419647216
shop gửi nhầm màu rồi nhưng vẫn cho shop sao nhé,0,0.1489131599664688
màu_sắc đúng màu,0,0.3079327344894409
màu_sắc den,0,0.0635563656687736
chất_liệu như hình,0,0.2489426434040069
đúng với mô_tả gần giống,0,0.1369657814502716
hàng giao k giống mẫu,0,0.0596879161894321
mau dê dép mũ đen phom đẹp,0,0.0901535674929618
màu_sắc đúng màu,0,0.3079327344894409
đúng với mô tảo k,0,0.0556600503623485
màu_sắc den,0,0.0635563656687736
màu_sắc đúng màu,0,0.3079327344894409
n m ke nsnd v b lan d ne s s,0,0.0544938631355762
đúng với mô tảo ki,0,0.3868224918842315
màu_sắc giống hình,0,0.4342775046825409
thì cũng phải_biết suy_nghĩ thì sẽ có_thể là một trong những người yêu thích công_nghệ thì phải có cái gì,0,0.1126062199473381
chất_liệu gió,0,0.0507790893316268
đúng với mô tảo k,0,0.0556600503623485
màu sắc đen trăng,0,0.1473805755376815
lần sau sẽ ủng_hộ shop ti ê p hình_ảnh chỉ mang tính_chất minh_hoạ để nhận xu thôi,0,0.1467607319355011
đúng với mô_tả giống vs mô_tả,0,0.1604457795619964
mặc hơi chật và vải mỏng nma là hàng k săn dịp sa le nên ko trông_mong cho lắm,0,0.0629905462265014
chất_liệu vải,0,0.0739862024784088
đúng với mô_tả hơi nhỏ so vs ảnh nhưng đẹp h d b d hdnd b d n d n d,0,0.2802200615406036
màu sắc đen thi đúng rùi,0,0.0777657628059387
đúng với mô_tả k đúng,0,0.1478351950645446
chất_liệu g,0,0.0471727065742015
chất_liệu vải,0,0.0739862024784088
"như_vậy là tốt rồi , lần sau sẽ ủng_hộ shop tiếp tự chụp nên không được đẹp lắm , video mang tính_chất nhận xu",0,0.1619326770305633
đúng với mô tảo k,0,0.0556600503623485
chất_liệu gió,0,0.0507790893316268
chất_liệu dù,0,0.0572994761168956
chất_liệu gió,0,0.0507790893316268
t ố t,0,0.0512876473367214
đúng với mô_tả kh,0,0.1444582045078277
mua về chống rét bh thành chống nắng,0,0.2413350343704223
mà thôi cx kệ,0,0.059942603111267
màu_sắc đúng màu,0,0.3079327344894409
"ổn , nhưng chất vải hơi giống áo nilong h ảnh chỉ mang tc minh_hoạ",0,0.1296605765819549
màu_sắc đe p,0,0.0485637784004211
ng k nên mua,0,0.112098641693592
chất_liệu gió à,0,0.086113691329956
đúng với mô_tả không biết,0,0.1263077557086944
ug khu,0,0.0508180484175682
chất_liệu nhận hàng hộ,0,0.0483043789863586
đúng với mô tản hận hàng hộ nên k bt,0,0.046308483928442
chất_liệu vải,0,0.0739862024784088
"n ,",0,0.0497395023703575
chất_liệu,0,0.0976125746965408
chất_liệu áo_khoác,0,0.1480210572481155
chất_liệu vải dù,0,0.0486058481037616
đúng với mô_tả b t h,0,0.0673816949129104
chất_liệu ổn_áp,0,0.0541199147701263
hê hê ha_ha hi_hi hơ hơ hu_hu cd mm,0,0.0738035067915916
đặt hộ lên cũng k biết chất_lượng ntn cả,0,0.1639440506696701
đánh_giá để nhận xu thoi i,0,0.0482881478965282
đúng với mô_tả sn,0,0.4742560088634491
ụ m ke e i h s ha_ha as sii suu su s k s km mn en nen en,0,0.0557705461978912
chất_liệu gió,0,0.0507790893316268
nói_chung mua được nhé,0,0.201707050204277
chất_liệu vải á tr,0,0.0631906390190124
đúng với mô_tả đúng với mô_tả của shop p,0,0.3846994042396545
mình m kg mặc vừa chùm môn,0,0.0482800640165805
g,0,0.0610822848975658
chất_liệu gió,0,0.0507790893316268
orm kg,0,0.0634747445583343
sẵn hàng sll cho các b đk,0,0.0844822376966476
tuyển sỉ trên toàn_quốc,0,0.0761588886380195
từ kg,0,0.0512845776975154
áo mỏng sản_phẩm kém nhưng_mà k nên không đòi_hỏi gì nhiều,0,0.0629401728510856
màu_sắc đên,0,0.0758051723241806
chất_liệu vải,0,0.0739862024784088
chất_liệu vải dù,0,0.0486058481037616
vải hơi mổng nhưng với giá_trị k thì không có gì để nói hết,0,0.3133737742900848
chất_liệu vải,0,0.0739862024784088
đúng với mô_tả ko,0,0.3063646554946899
"hơi mỏng , có một_ít chỉ thừ a , nhưng cũng được hợp với giá tiền , hình_ảnh chỉ mang tính_chất nhận xu",0,0.0509178899228572
ko ko ko ko ko ko ko ko kon kon o,0,0.0644807890057563
đúng với mô_tả áo lớp,0,0.3906348943710327
đúng mô_tả tuy_nhiên vải gió mỏng k được dày cho lắm,0,0.0582597889006137
chất_liệu,0,0.0976125746965408
đúng với mô_tả g x g xut xut d r y si h,0,0.0500306002795696
chất_liệu dù,0,0.0572994761168956
đúng với mô tản on o,0,0.1153936237096786
giao lộn mẫu nhưng đẹp,0,0.2999977767467499
còn áo_phông thì tạm ổn,0,0.1193618178367614
s me d ch d k d h s k d di,0,0.0665666162967681
chất_liệu vải,0,0.0739862024784088
đúng với mô tảo ko ko ko k,0,0.0975016131997108
chất_liệu dù,0,0.0572994761168956
đăng lấy xu thoi chứ hàng giá này cũng ok tại đơn đầu có k,0,0.0993873327970504
đúng với mô_tả hơi mỏng xíu,0,0.1513046622276306
chất_liệu dù,0,0.0572994761168956
vì mua có k nê vậy cũng oke la rù ii,0,0.0945054218173027
"đúng với mô_tả chắc đúng , tiền_nào_của_nấy",0,0.074087955057621
đúng với mô_tả sai,0,0.0665247365832328
chất_liệu lop,0,0.0500055812299251
tạm ổn nha chứ hơi mỏng xíu se le lên đ ổn nha,0,0.3263633549213409
đúng với mô_tả y e s,0,0.4853530824184418
chất_liệu vải dù,0,0.0486058481037616
chất_liệu đ c,0,0.1259568184614181
đúng với mô tảo k,0,0.0556600503623485
đẹp nha mn mỗi_tội kê lên ns s s á kiểu hơi thô,0,0.1219021379947662
sản_phẩm của mình chưa đủ để t sag năm a ấy đi du_lịch,0,0.1480468362569809
t cy r x r xy y r xy ri d x r r xy ky x tu k d r y k d k r y xy,0,0.0699075385928154
chất_lượng sản_phẩm gỗ,0,0.2320019900798797
"đóng_gói không kỉ , trầy sướt nhưng không đáng ngại",0,0.248158723115921
đúng với mô tảo k,0,0.0556600503623485
chất_lượng sản_phẩm cũng tạm,0,0.2236249446868896
đúng với mô_tả đúng vs mô_tả nha,0,0.203257530927658
giao đúng mẫu chỉ là lúc lắp lại có hơi nhìu bụi vs những lớp sơn hơi bị tróc xíu,0,0.1365048587322235
chất_lượng sản_phẩm tạm ổn,0,0.2448889464139938
đúng với mô_tả tạm đc,0,0.1386320441961288
tạm được dù bắt ốc khá chắc_chắn rùi nhưng tg ngắn lại lung_lay,0,0.0753724724054336
đẹp nhưng vận_chuyển nút nẻ còn có vết sáp màu chỉ bọc đc lớp màng bọc thực_phẩm,0,0.0518384389579296
"nói_chung là tạm ổn , có chỗ bị bong ra trông không được đẹp nhưng dùng tạm",0,0.1244114935398101
đúng với mô tảo k,0,0.0556600503623485
sản_phẩm này có_thể làm được hong a di đà đi làm về ch ăn gì chưa anh ơi nó không có đi học về rồi anh ạ ạ đi ạ em cảm ô t to em có gì nha tại vì em không biết làm gì đâu có đâu mà không ạ ạ a nặng_nề nhất là bạn của em là người ấy là người biết_đâu có biết_đâu á e có làm gì đâu à kk ưt và các cháu đ,0,0.1318232417106628
hàng được đóng_gói kĩ_càng và cẩn_thận nhưng điểm trừ là hàng bị hỏng nha cụ_thể là ở từng góc_cạnh của kệ thì bị bong và không được chắc_chắn như trong ảnh,0,0.0665643140673637
"giao khá n h anh , đóng_gói chắc_chắn , nhưng có_điều lúc lấp vào khá lỏng và dễ bị tróc_sơn",0,0.1910396814346313
"chưa xài nên chưa biết , nhma chắc được",0,0.0803035721182823
có vài miếng gỗ bị bẩn hoặc bị sứt ở đầu,0,0.057702574878931
lắp xg khá chắc_chắn nhưng nó hơi lệch chút,0,0.17930369079113
"tiếng cười nói trong xe tạm lắng xuống , nhường chỗ cho những án",0,0.0853434279561042
"sản_phẩm chất_lượng nhưng hơn vụn , hơi khó lắp nhưng mình nhận ra là mình lắp nhầm đầu tua_vít",0,0.0762218758463859
"bền , chắc_chắn , giao hàng nhanh hình_ảnh trên chỉ mang tính_chất nhận xu",0,0.3698223829269409
hàng ổn v ha at s lượng mà rẻ bth ở đây bán k quận như_vầy,0,0.2940520048141479
"chất_lượng sản_phẩm đẹp lắm nha nhưng lắm hơi b lâu thôi , đóng_gói hơi sơ_sài lúc mình nhận về bên ngoài nó rách nữa cơ",0,0.1157132387161254
thôi,0,0.067071758210659
d h d n c,0,0.0631148591637611
đúng với mô_tả y e s,0,0.4853530824184418
đúng với mô_tả u h,0,0.103419043123722
chất_lượng sản_phẩm tối,0,0.0499099567532539
lười chụp nên up tạm mấy ảnh kím xu nha a,0,0.2358887493610382
hình_ảnh mang tính_chất minh_hoạ,0,0.0492665693163871
chất_lượng sản_phẩm gỗ gì á ko bt,0,0.0544534102082252
đúng với mô tảo k,0,0.0556600503623485
như hình có móp một_chút ở góc thanh gỗ nhưng chắc do vận_chuyển,0,0.0933802500367164
nên bọc hàng cẩn_thận hơn chút ạ,0,0.0698179602622985
uh thì thôi đừng chép lại có gì đâu đi đi chơi ở đây là cái nào đẹp ko em có tiền không cho_anh,0,0.0903493911027908
đúng với mô_tả màu giống,0,0.1095822975039482
màu trắng nhám nha mọi người,0,0.0588066615164279
bình h luận n này y để kiếm m xuu hoi i nha a,0,0.1287721991539001
đúng với mô_tả hinh,0,0.2140943855047226
chất_lượng sản_phẩm tạm,0,0.2035981267690658
có kèm s ti c ke r k cắt sẵn,0,0.0578093864023685
mặc_dù bị móp chỗ nhưng thông_cảm được vì mik ở tận bình_dương lận,0,0.2331251502037048
"chất_lượng sản_phẩm cầm_chắc tay , nặng",0,0.2098518311977386
kiểu như nó đã cú bàn học mình khỏi cảnh bừa_bộn ấy nên đ luôn kk,0,0.3503182828426361
lu ác nhận hàng tưởng nhỏ ai_ngờ lúc lắp ô to thấy bà để gần hết cái bàn mình luôn,0,0.0609278455376625
mình mua có mỗi k nên cũng ko đòi_hỏi nhiều,0,0.4241154193878174
công_ty t n h h an bình đã thanh_toán tiền thuê bằng tiền gửi ngân_hàng,0,0.0756774395704269
"công_ty phân_bổ và tính giá_trị công_cụ xuất kho dùng cho thuê tính vào chi_phí quản_lý doanh_nghiệp trong tháng , bắt_đầu từ tháng này",0,0.0499390736222267
h s hi b b d d n n d d n n,0,0.0534522049129009
đúng màu,0,0.1391140222549438
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
chất_liệu da có ngọc_trai,0,0.0594465732574462
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
chất_liệu da pu,0,0.0502661019563674
"giao hàng n h anh , đóng_gói cẩn_thận , shop có nhét giấy bên trong để giữ dáng túi , nhưng cái giao cho mình hơi rối chỉ t ẹ o , cũng may ở mặt sau nên mình thấy cũng ổn",0,0.3554225862026214
chất_liệu da,0,0.0658071041107177
đúng với mô_tả giống như hình,0,0.3620548248291015
điểm,0,0.2609715461730957
màu_sắc trắng sữa,0,0.0518921092152595
"đối_với giá_như vậy thì không có điểm tr ừ , có lỗi nhỏ là orm túi hơn cứng nên khó đóng còn lại thì ổn",0,0.1603726148605346
chất_liệu da,0,0.0658071041107177
ừ thì sao nhỉ có_thể tặng mình s run chi e s được không ạ em học_sinh à mà ảnh,0,0.1212438941001892
màu_sắc giống trên hình,0,0.3455239832401275
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
túi đẹp có ít chỉ thừa nhg ko sao,0,0.3345686197280884
chất_liệu da,0,0.0658071041107177
giao hàng siêu nhanh nhưng mình kh hài_lòng về thái_độ phục_vụ lắm,0,0.0832082778215408
chất_liệu da,0,0.0658071041107177
chất_liệu da pu,0,0.0502661019563674
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
đúng với mô_tả tạm đc,0,0.1386320441961288
đúng với mô_tả y e s,0,0.4853530824184418
"túi xinh , dây ngọc_trai dễ đứt , phải tự xâu lại bằng dây_thép",0,0.4254764020442962
orm túi hơi lệch,0,0.0770159661769867
"nói_chung ổ n , n ê n mua",0,0.0613408721983432
hơi bị mất orm túi xíu,0,0.096301756799221
chất_liệu da pu,0,0.0502661019563674
tuy_nhiên hoi móp chút do vận_chuyển,0,0.098501332104206
chất_liệu tạm được,0,0.0889615789055824
chất_liệu vải,0,0.0739862024784088
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
túi mình bị lỗi ở nút gài shop nói đưa ra lựa_chọn nhưng mình đã chỉnh được nên thôi,0,0.0885492041707038
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
hơi buồn ở khúc này nhma sp đẹp nè,0,0.0493970140814781
chất_liệu chun,0,0.0517363734543323
màu_sắc hồng,0,0.0600624606013298
đúng với mô_tả v v,0,0.3582472801208496
chun sóp tặng kèm mí cái bé xíu xìu xiu cut e ahh,0,0.0801379904150962
chất_liệu da,0,0.0658071041107177
đánh_giá sao,0,0.0721292421221733
chất_liệu túi da,0,0.0654185488820076
chất_liệu k biết nữa,0,0.0587132573127746
"đặt màu trắng lại giao màu đen chất khá dà y , có nhiều chỉ thừa",0,0.1006642058491706
chất_liệu giống với mô_tả,0,0.3096175193786621
màu_sắc giống với mô_tả,0,0.2605446279048919
chất_liệu chun,0,0.0517363734543323
để lại một chấm,0,0.0797945111989975
chất_liệu vải,0,0.0739862024784088
shop giao hàng siêu nhanh vừa đặt mà hôm sau đã thấy ship rồi,0,0.0814061239361763
lh đ,0,0.0609881617128849
sản o ha ar m oke hơi dơ tí mong shop chú_ý giá vậy thì ko mong_đợi gì t ge em,0,0.0957426354289054
chất_liệu da,0,0.0658071041107177
đúng với mô_tả dống hình,0,0.3942129015922546
chất_liệu da,0,0.0658071041107177
nhưng k thấy quà tặng kèm,0,0.0915256440639495
chất_liệu da,0,0.0658071041107177
lần sau sẽ ub gr hộ,0,0.0629195868968963
chất_liệu da,0,0.0658071041107177
chất_liệu da,0,0.0658071041107177
túi giữ đc orm,0,0.4239806830883026
chất_lượng sản_phẩm cũng k tốt cho lắm,0,0.0473917424678802
vận_chuyển rất là lâu ngày mới nhận đc hàng,0,0.4100616574287414
hàng tốt_đẹp dùng tốt hình_ảnh và video mang tính_chất nhận xu,0,0.480770468711853
d,0,0.0541118904948234
hàng thì một bên dùng đc bên ko dùng đc,0,0.0751550644636154
hình_ảnh có tính_chất nhận xu ok mam s sb sb s sb s sn sn sn b,0,0.2522616386413574
com men để nhận xu thoi i,0,0.0467791445553302
chất_lượng sản_phẩm bình_thường,0,0.0936774238944053
hình_ảnh chỉ mang tính_chất minh_hoạ dùng ổn,0,0.1049553081393241
chất_lượng sản_phẩm tạm,0,0.2035981267690658
chất_lượng sản_phẩm không biết,0,0.0786620378494262
"gói hàng kỹ và đẹp , những tay nghe không rõ bên nghe lớn bên nghe nhỏ ko nghe hãy lắm",0,0.0863740444183349
âm_thanh tốt nhưng nắp hơi lõng với chất_lượng vở là nhựa xu,0,0.0912770926952362
cho sao vì k tốt,0,0.0680797100067138
chất_lượng sản_phẩm cũng tạm,0,0.2236249446868896
chất_lượng sản_phẩm bình_thường,0,0.0936774238944053
nhớ coi hướng_dẫn,0,0.0509419180452823
âm_lượng thì ok mà tai nghe dc tai thì không,0,0.0577345564961433
nhẹ quá,0,0.1259814351797104
chất_liệu vải,0,0.0739862024784088
màu_sắc đỏ đô,0,0.4495179653167724
chất_liệu vải nỉ,0,0.0478476099669933
màu_sắc xanh lá cây,0,0.2583809196949005
orm áo không quá rộng như trong đánh_giá,0,0.1258660703897476
tớ m kg mặc qua mông một_chút,0,0.0648971274495124
"hình in nổi nhẹ , vải có_thể bị xù lông",0,0.2968290150165558
màu_sắc đung màu đen,0,0.0757147073745727
