txt,lbl,prob_positve
sản_phẩm quá đẹp nha mọi người,1,0.9928610920906067
mình từng đặt ship nhầm tất nhưng shop hoàn vo uc he r k or ban k lại tk,0,0.03387953341007233
shop p uy_tín chất_lượng lam s nha mọi người,1,0.9928998947143555
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
dép đẹp đúng với hình_mẫu nên mua nha mn,1,0.992431640625
chất_liệu xốp,0,0.021444987505674362
màu sắc đen,0,0.04629897326231003
giao hàng nhanh,1,0.9721769690513611
giá rẻ,1,0.6940082907676697
nhưng_mà giao lộn sie mk đặt nhưng shop giao nên hơi kích chân nhưng ko s vẫn cho shop sao,0,0.00954750832170248
chất_liệu nhua,0,0.004679929465055466
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng y hình,1,0.7935330867767334
"dép đẹp mang êm , mà rẻ quá",1,0.9928843975067139
đúng với mô_tả đúng nhưng hơi méo,0,0.26672589778900146
chất_liệu cao_su nma hơi mùi,0,0.003918431233614683
màu_sắc trắng,0,0.03290407359600067
"đẹp , đáng tiền n h anh , shop tận_tình nhưng dép có hơi bị nhiều cao_su thừa ra nma vẫn nên mua nhé",1,0.9917656779289246
sẽ ủng_hộ shop lần sau nx nhé,1,0.9903987646102905
thế_giới và cái kết của lãnh_đạo của đảng và nhà_nước hoa_hồng ý_kiến,1,0.9682209491729736
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả cỡ dép sai đặt về nó thành,0,0.012968843802809715
chất_liệu cao_su,0,0.05178555101156235
chất_liệu xốp,0,0.021444987505674362
màu_sắc kem,0,0.008557374589145184
đúng với mô_tả đúng,1,0.6358078122138977
săn sa le với giá k mà sợ kh gửi hàng đi nhưng dép đẹp lắm hơi nồng mùi nhựa tí,0,0.15260885655879974
chất_liệu nhựa,0,0.03744319826364517
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
"mở ra thì hơi mùi , bù lại dép đẹp vãi chưởng , s ti c ke r d â u , mừi điểm",1,0.9832065105438232
chất_liệu nhựa,0,0.03744319826364517
shop giao đúng hàng săn de al nên được giá hợp_lí dép đẹp nên mua nha,1,0.9929336309432983
chất_liệu k b,0,0.0408819280564785
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
ncl oki,1,0.7152411341667175
sản_phẩm đẹp hàng chất_lượng shop uy_tín_giáo hàng nhanh lắm nha,1,0.9929191470146179
màu sắc đen,0,0.04629897326231003
đúng với mô_tả giống với hình,0,0.4734799265861511
chất_liệu nhựa,0,0.03744319826364517
"dép đẹp , không khác với hình_mẫu , đi vừa ôm_chân",1,0.9924565553665161
chất_liệu xốp,0,0.021444987505674362
màu_sắc xanh cốm,1,0.6518310308456421
"đúng với mô_tả đúng mô_tả , đẹp , đóng_gói cẩn_thận",1,0.9924560785293579
s ti c ke r rất xinh,1,0.990638256072998
dép om sie,1,0.49824440479278564
mh thích đi rộ g n hơn xíu,0,0.45870113372802734
màu_sắc trắng,0,0.03290407359600067
hàng đẹp chất_liệu tốt nên mua,1,0.9927226901054382
ship e r giao hàng nhanh,1,0.8952375650405884
"hàng về sớm nhưng dép có cái vệt gì đó cứng đơ gỡ không ra , có mấy vết đen bẩn nhưng lau được , có vài chỗ bị hơi lõm lõm nhưng cũng nhỏ thôi không nhìn rõ",0,0.055568333715200424
màu_sắc nhắn_tin bảo shop gửi màu trắng mà shop gửi mày đen,0,0.00392082380130887
đúng với mô_tả không đúng,0,0.013009266927838326
tài_khoản mới nên mua có k à hh shop gửi đúng sie nhưng lại không gửi đúng màu cho mình buồn hết_sức,0,0.006440072786062956
chất_liệu dép đúc,0,0.0404035747051239
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả dúng,0,0.30143994092941284
mình mua sản_phẩm này mình thấy ok nói_chung là cũng mềm nên mua ạ,1,0.9921897053718567
đúng s nữa,1,0.8974878191947937
dép dẹp ổn sẽ ghé lần sau,1,0.9511476755142212
và tôi đã trở_lại sau ngày sử_dụng,1,0.8564355373382568
nó dễ rách lắm mọi ng ạ,0,0.046050410717725754
mua chục mặc ngày rách tanh_bành rụng hết hoạ_tiết r,0,0.004810894373804331
"dép xinh xỉu luôn , tui mang dép sie nên hơi chật tí nhưng_mà không sao",1,0.9866878390312195
"siêu đẹp , sẽ ủng_hộ típ",1,0.9929237365722656
bình_thường ẹo be i se l q k nao n o q mn d q m r hình_ảnh mang tính_chất nhận xu,0,0.009916952811181545
hàng đã nhận,1,0.8085511326789856
dép đi êm chất_liệu đẹp rất hài_lòng,1,0.9929336309432983
ủng_hộ tiếp,1,0.9887058138847351
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
chất_liệu nhựa,0,0.03744319826364517
dép xinh lắm ạ,1,0.9917531609535217
"em mua được đ luôn cơ , thích lắm",1,0.9927483201026917
anh shipper thân_thiện lắm ạ em rất ưng,1,0.9926377534866333
nếu có dịp em sẽ ủng_hộ shop,1,0.9866401553153992
chất_liệu cao_su,0,0.05178555101156235
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả có,0,0.49072733521461487
đẹp lắm m nha a mỗi_tội mới mua về có mùi cao_su hơi nồng,1,0.9646846055984497
hàng ok và giao nhanh ạ,1,0.9720536470413208
đáng để mua,1,0.9895557761192322
n s h d h d bs h s s d d h d,0,0.053235381841659546
chất_liệu ok,1,0.9762645959854126
màu_sắc ok,1,0.9877118468284607
đúng với mô_tả đúng nhm hơi chật,0,0.2733766436576843
ok la xà len con ben nha nên mua nha nha nha nha,1,0.9820153713226318
rất đẹp xuất_sắc đi êm chân lắm lắm luân,1,0.9929378628730774
a bs h s v si b kan bs h s sb_son bao k sb s h,0,0.04385313764214516
"dép đẹp giao hàng n h anh , lần sau sẽ ủng_hộ tiếp h s h de hãng v sy du ta hi x h d k hy",1,0.9928258657455444
đúng với mô_tả chắc v,1,0.5980080366134644
chất_liệu chịu,0,0.061672672629356384
màu_sắc tím,0,0.025999130681157112
mùi cao_su hơi có mùi nồng_nặc nhưng vs giá tiền thì cx ok,0,0.20525312423706055
màu_sắc màu trắng cx đẹp nma mik thi k màu đen hơn,1,0.9108911752700806
chất_liệu đẹp,1,0.9897521734237671
"dép đẹp , giao hàng nhanh shop rất là thân_thiện nx cho shop sao nek",1,0.9929347634315491
vd và hình_ảnh chỉ mang tính_chất nhận xu,0,0.004045030102133751
chất_liệu nhựa,0,0.03744319826364517
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
mới mua nên mùi hơi khó ngửi nhưng dép đẹp lắm,1,0.9632658958435059
"giao hàng n h anh , dép tạm ổn , có một chiếc bị cong , mở_hàng ra nồng_nặc mùi cao_su",0,0.011073778383433819
giao hàng nhanh màu dép đẹp đóng_gói cẩn_thận đi nhẹ chân nhg mà ns to,1,0.9923897385597229
"giao hàng n h anh , hàng đẹp , mang êm chân siêu rẻ khi săn sa le sẽ ủng_hộ thim",1,0.9929502010345459
chất_liệu nhựa,0,0.03744319826364517
màu sắc đen,0,0.04629897326231003
mua hàng hộ nên không có ảnh,0,0.05896930396556854
mong rằng chất_lượng ok,1,0.9610623717308044
chất_liệu ko bt,0,0.016044924035668373
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
ổn á nhưng_mà cấn chỗ nào đó nhưng vẫn ổn ổn là ổn chứ vẫn ổn nó lạ lắm nhưng cũng ổn ổn vì nó ổn,1,0.8885160684585571
chất_liệu k bt,0,0.05033114179968834
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
đẹp,1,0.9928285479545593
chất_liệu tốt hàng đẹp đúng mẫu rất hài_lòng sẽ ủng_hộ lâu_dài hình_ảnh mang tc nhận xu,1,0.9928931593894958
rẻ mà đẹp mấy bạn nên mua nha,1,0.9928804636001587
đóng_gói rất kĩ và giao hàng nhanh lắm nha,1,0.9907145500183105
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
"dép đẹp lắmm , đúng với hình",1,0.9923225045204163
chất_liệu tốt,1,0.9819064140319824
giá rẻ nha mình mua đc giá sa le nên hời lắm đó nha mọi người nên mua,1,0.9928089380264282
dép đẹp lắm nha nên mua a a q a a,1,0.9926629066467285
dép màu đen có s ti c ke r nói_chung là đi đẹp giá rẻ cảm_ơn shop lần sau ủng_hộ tiếp,1,0.9928449988365173
chất_liệu bánh_mì,0,0.06665868312120438
màu_sắc trắng,0,0.03290407359600067
đẹp lắm mềm rất xinh,1,0.9929322004318237
đúng với mô_tả đúng,1,0.6358078122138977
chất_liệu cao_su,0,0.05178555101156235
màu_sắc trắng,0,0.03290407359600067
hình_ảnh và vid ko liên_quan nhưng dép siêu xinh luôn ạ,1,0.9651951789855957
mua đc vs giá cực rẻ nhưng chọn sie ko vừa vs chân cho lắm nên hơi bùn,1,0.9034510254859924
màu sắc đen,0,0.04629897326231003
đúng với mô_tả ko,0,0.30636465549468994
mình đặt s mà đeo như kiểu s rom xấu nh shop đóng_gói cẩn_thận còn cho túi díp,0,0.007342868018895388
chất_liệu cao_su,0,0.05178555101156235
màu_sắc trắng,0,0.03290407359600067
đặt sie mà shop ship về đôi to dã_man,0,0.0042005483992397785
hơi thất_vọng mong shop lần sau xem_xét kĩ trước khi giao hàng,0,0.0036273756995797157
chất_liệu bền rất dễ vệ_sinh,1,0.9916644096374512
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả rất đúng,1,0.9894583225250244
chất_liệu dép,0,0.05733709782361984
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả,1,0.5360592007637024
hình_ảnh và video chỉ mang tính_chất nhận xu,0,0.004459374118596315
"săn sa le dc k , đi êm_ái , bền và đẹp vô_cùng luôn",1,0.9928407669067383
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
"dép rất đẹp , giao hàng n h anh , mình mới đặt hôm_qua mà h nay đã có ruii , săn với giá k mà kh làm mình thất_vọng",1,0.5852236747741699
mọi người nên mua nha,1,0.991995096206665
"xài rất thích , sản_phẩm rất thơm và tôi hài_lòng về giá_cả cũng như chất_lượng",1,0.9929267764091492
hình_ảnh video chỉ mang tính_chất nhận xu,0,0.004380189348012209
sản_phẩm ổn sử_dụng đc,1,0.9246336817741394
hãy chìa_khoá để_ý đến bài cuối_cùng của t có_thể là hôm_nay giảm chỉ còn lại là một trong những ngày mới hết,0,0.07147084921598434
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng với miêu_tả,1,0.6436412930488586
hình_ảnh và video chỉ mang tính_chất minh_hoạ dép giống hình s ti c ke r dễ bụng dép cứng giá rẻ,0,0.007194977719336748
"sản_phẩm đẹp , giống hình , giao hàng nhanh hình_ảnh chỉ mang tính_chất nhận xu",0,0.48566362261772156
đúng với mô_tả đúng với mô_tả,1,0.6846725344657898
chất_liệu không biết,0,0.028016243129968643
màu_sắc trắng,0,0.03290407359600067
dép đúng với mô_tả hàng đẹp,1,0.9337137937545776
màu sắc đen,0,0.04629897326231003
hình_ảnh đug với hàng được nhận nó chung rat a lq ưng dép đi nhe k trơn,1,0.992917537689209
chất_liệu ok,1,0.9762645959854126
màu_sắc ok,1,0.9877118468284607
đúng với mô_tả đẹp lại còn rẻ,1,0.9918930530548096
ảnh trên ko đùng app để màu tht cực_kì đẹp luôn đ cưng xỉu lần sau mik sẽ quay lại mua tiếp,1,0.9929640293121338
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
quá ưng,1,0.9929376244544983
hàng rất đẹp và chuẩn,1,0.9929261803627014
giao nhanh,1,0.942258894443512
vừa_vặn,1,0.7902296781539917
ko bị hỏng hàng khi đến tay,1,0.9575092196464539
đúng với mô_tả màu k đúng lắm,0,0.04111514240503311
chất_liệu nhựa,0,0.03744319826364517
màu_sắc be,0,0.0554174929857254
"hơi có mùi hắc , dép k đc như trên hình n nói_chung là ổn",0,0.11635565012693405
màu_sắc trắng,0,0.03290407359600067
đúng với mô tảo k,0,0.055660050362348557
xinh phết v,1,0.9927411079406738
sản_phẩm chỉ có k nhưng rất tốt tôi đặt thì tưởng xẽ lừa_đảo nhưng rất đẹp và rẻ nữ các bạn nên mua,1,0.9577308297157288
dép xinh lắm mn ơi,1,0.9919191002845764
shop tư_vấn nhiệt_tình dễ_thương nữa,1,0.992472767829895
sẽ ủng_hộ shop tiếp,1,0.9906134605407715
chất_liệu tốt,1,0.9819064140319824
màu_sắc đẹp,1,0.9893948435783386
đúng với mô_tả đúng,1,0.6358078122138977
sản_phẩm chất_lượng tốt_đẹp như hình ạ,1,0.9925083518028259
chất_liệu ok,1,0.9762645959854126
màu_sắc ok,1,0.9877118468284607
đúng với mô_tả đẹp,1,0.9408416152000427
ok đẹp hình_ảnh mang tính_chất nhận xử,0,0.29657086730003357
chất_liệu mũ,0,0.054256051778793335
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
mới nhìn thì rộng mà mang vô vừa in,0,0.054240789264440536
màu_sắc đúng,1,0.7927626967430115
giao nhanh và đúng vs mẫu mk đặt,1,0.9576507806777954
chấm lun ah ship pe d sao nek,0,0.051035311073064804
chất_liệu b t,0,0.0407971516251564
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả,1,0.5360592007637024
hình_ảnh ang tính_chất nhân x,0,0.4059968590736389
màu_sắc trắng,0,0.03290407359600067
đúng với mô tảo k,0,0.055660050362348557
chất_liệu cao_su,0,0.05178555101156235
giống hình_ảnh nha đẹp,1,0.9789310693740845
chất_liệu k bt,0,0.05033114179968834
màu sắc đen,0,0.04629897326231003
cs mùi nhựa k giống mẫu nh săn đc k quá ok,1,0.6856658458709717
đúng với mô_tả dép giống hình đẹp lắm luôn mọi người mua thử nha,1,0.9921615719795227
shop pe giáo hàng nói_chuyện khó nghe,0,0.004007809795439243
ko thân_thiện ko có cảm_tình,0,0.005410745739936829
màu_sắc đúng,1,0.7927626967430115
đúng với mô_tả nên mua nka mn,1,0.9699932336807251
chất_liệu d c,0,0.05726540461182594
chất_liệu xu,0,0.03787095844745636
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả dép đẹp lắm,1,0.9906327724456787
chất_liệu đi khá là êm chân,1,0.9925088286399841
màu_sắc đẹp,1,0.9893948435783386
đẹp lắm có cả s ti c ke r nên mua thử,1,0.9928652048110962
chất_liệu tốt,1,0.9819064140319824
màu_sắc đúng,1,0.7927626967430115
"á xin k k , nhưng hơi lỗi xíu",0,0.042166564613580704
"chất_lượng sp tốt , giá rẻ e e",1,0.9916839599609375
đi êm chân n,1,0.970920205116272
mn nên mua nhé,1,0.9901611804962158
mình đặt màu đen nhưng shop lại giao màu trắng,0,0.007469979114830494
"bù lại dép rất xinh nha , mình đặt cỡ ban_đầu đi hơi chật nhưng về sau nó sẽ rộng ra dần",1,0.9697816371917725
mình săn sa le k nên cảm_thấy hàng nhận được như này là quá tuyệt rồi,1,0.9908639788627625
màu_sắc màu trắng,0,0.027575025334954262
đúng với mô_tả giống như hình,0,0.36205482482910156
đẹp rẻ xứng_đáng để mua,1,0.9929104447364807
quá là thất_vọng mọi người ạ e sặt đôi dép mà nó síp về hai đôi ngược nhau,0,0.003836465999484062
chất_liệu ok,1,0.9762645959854126
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
dép bị lem keo ra ngoài nhưng cũng ok vì mình săn dép k,0,0.32439061999320984
vẫn cho shop sao,1,0.9770190119743347
"shop chuẩn_bị hàng n h anh , giao hàng nhanh",1,0.9845417737960815
"dép rất đẹp , đúng si e , đúng mẫu , đúng màu",1,0.9928066730499268
đi rất êm,1,0.9919448494911194
chất_liệu tốt,1,0.9819064140319824
màu sắc đen,0,0.04629897326231003
đúng với mô_tả trên hình,1,0.5536710619926453
chất_lượng rất là tốt shipper thân_thiện hợp vs giá_cả và đóng_gói rất cẩn_thận,1,0.9929076433181763
sản_phẩm như hình,1,0.5591471195220947
giao hàng nhanh,1,0.9721769690513611
đi êm chân,1,0.927141547203064
"rẻ , đẹp",1,0.9927776455879211
chất_liệu dẻo,1,0.9738910794258118
màu sắc đen,0,0.04629897326231003
đúng với mô_tả hơi nhỏ nm xinh nhắm,1,0.5237508416175842
săn k hơi nhỏ nm xinh là đc,1,0.9066792130470276
chất_liệu nhua,0,0.004679929465055466
màu_sắc den,0,0.06355636566877365
đúng với mô tảy chang,1,0.9051060676574707
giao nhanh nhu mot con gió,0,0.11920388787984848
dép dúng mo ta,0,0.01090990286320448
tuy nhien s nho qa,0,0.08043558895587921
nhích len sie thi vừa,0,0.08076643943786621
chất_liệu nhựa,0,0.03744319826364517
màu sắc đen,0,0.04629897326231003
đúng với mô_tả hơi chật,0,0.10972454398870468
dép bánh_mì thì số sie có_vẻ hơi nhỏ hơn so với thực_tế nên chọn to hơn nhất số đi mới vừa chứ chọn đúng số chân thì bị chật xíu nha,0,0.050571706146001816
chất_liệu cao_su,0,0.05178555101156235
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
mn sie thì nên đặt sie thì mang sẽ đẹp hơn đẹp nhma ship tới thì đôi dép hơi cong tí mang lâu là nó thẳng lại,1,0.9222688674926758
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả rất đẹp nha,1,0.9928308129310608
chất_liệu cao_su,0,0.05178555101156235
chất_liệu đẹp,1,0.9897521734237671
màu_sắc trăng,1,0.8248820304870605
đúng với mô_tả y e s,0,0.4853530824184418
đẹp hơn t nghi lun,1,0.9929327964782715
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng,1,0.6358078122138977
hàng rất đẹp nhưng phần đế hơi to í,1,0.953156054019928
abc n d nsnd s d d,0,0.059610363095998764
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng với hình shop sho,0,0.26412883400917053
chất_liệu cao_su cứng,0,0.008447466418147087
"dép hơi mùi nhự a , chất_lượng khá bền , khó hỏng",1,0.919223427772522
chất_liệu ko bt,0,0.016044924035668373
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả si e,0,0.0643656849861145
sản phả m rất đẹp và rẻ nữa như hình trên nha mik mua sie vừa bn nào mún rộng xíu thì nha,1,0.99254310131073
màu_sắc trắng,0,0.03290407359600067
đúng với mô tảk đúng vs mô_tả,0,0.1777331829071045
dép hơi mùi hôi và mỏng,0,0.007243467960506678
"dép đẹp , mn ủng_hộ shop nhá",1,0.9927904605865479
chất_liệu rất đẹp và ưng í ạ,1,0.9929348826408386
màu sắc đen,0,0.04629897326231003
sản_phẩm vừa đẹp và êm,1,0.9929370284080505
"sản_phẩm tốt , shipper vui_tính",1,0.9923765063285828
nói_chung là ổn lắm,0,0.4011794626712799
chất_liệu mềm,1,0.6927981376647949
màu sắc đen,0,0.04629897326231003
"êm , xốp , đii vừa",1,0.9927264451980591
đáng để mua a,1,0.9894514679908752
sẽ ủng g hộ dài i,1,0.9828307628631592
đi xinh v ch h,1,0.9917524456977844
dép cực xinh,1,0.9929456114768982
mình săn sa le nên được giá siêu rẻ mn nên mua nha,1,0.9920468330383301
giày đẹp nha,1,0.9769476652145386
rất đáng tiền,1,0.99250328540802
"chất liệumềm , dày",1,0.9829619526863098
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
màu đẹp cực chất_liệu cũng đẹp nữa nhưng do tui đặt sai hơi rộng,1,0.9880673885345459
dán keo ẩu lem hết ra dép,0,0.004303967114537954
màu_sắc đẹp,1,0.9893948435783386
"dép xinh lắm m ạ a_a , ảnh chỉ mang tính_chất nhận xuu",1,0.8342810869216919
màu_sắc trắng_tinh luôn á,1,0.9775132536888123
đúng với mô_tả đẹp,1,0.9408416152000427
chất_liệu ổn,1,0.8701111078262329
mình tưởng là mua k nên shop sẽ ko giao nhưng_mà giao hàng nhanh nha mn,1,0.8697430491447449
dép đẹp được cái_là hơi lớn so vs chân mình,1,0.8308908939361572
thứ sập giá thực_phẩm chức_năng nhanh tay lên mọi người,1,0.7941162586212158
chất_liệu tốt,1,0.9819064140319824
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả có,0,0.49072733521461487
iu,1,0.8913226127624512
đúng với mô_tả đẹp,1,0.9408416152000427
chất_liệu vải,0,0.07398620247840881
màu_sắc tím,0,0.025999130681157112
xấu,0,0.007995711639523506
đẹp đi vừa chân giao hàng nhanh nhưng hơi lỗi,0,0.4162220060825348
"hàng ok , có_điều orm hơi bị nhỏ_xíu",1,0.8788172602653503
sản_phẩm dùng tốt,1,0.9851047396659851
đúng với mô_tả chuẩn màu,0,0.48368197679519653
hàng đẹp sẽ ủng_hộ shop,1,0.9923036098480225
hình_ảnh chỉ mang tính minh_hoạ để nhận xu,0,0.006906696129590273
đẹp ạ nhưng_mà hơi chậc xíu,1,0.9313182830810547
ảnh min hoạ,1,0.9574587345123291
chiếc bự chiếc nhỏ,0,0.019214307889342308
xin sò,0,0.03034162148833275
chất_liệu tạm được,0,0.08896157890558243
hơi thô,0,0.01918397657573223
go o d,0,0.2248944193124771
mua được với k,0,0.42330726981163025
chất_liệu dép đẹp lên rom xinh,1,0.9929322004318237
chất_liệu d dep,1,0.9924619793891907
đẹp,1,0.9928285479545593
hình_ảnh mang tính_chất minh_hoạ,0,0.049266569316387177
dép siêu đẹp nha bà_con nên mua ạ,1,0.992933988571167
đẹp xỉu,1,0.9929572343826294
quá đẹp giống_hệt với hình_ảnh,1,0.9929220676422119
hàng ok,1,0.944922685623169
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả chuẩn,1,0.5591094493865967
hàng đẹp ạ,1,0.9914454221725464
"khá giống ảnh , hàng ok",1,0.9460480213165283
chất_liệu k bt,0,0.05033114179968834
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả đúng,1,0.6358078122138977
dép đẹp lắm ạ shop giao đúng mẫu ạ giao hàng khá nhanh,1,0.9925873875617981
dép đi đẹp lắm nha siêu êm đi vừa khít luôn,1,0.9929595589637756
xấu kinh_khủng,0,0.008328531868755817
dép đẹp si p pe r khó_tính giao hàng nhanh ok la hình_ảnh mang tính_chất nhận xu,1,0.9879443645477295
"dép mùi nhựa nhi ề u , đã nt sửa đơn hàng shop tiếp_nhận kêu not e lại nhưng vẫn k giao đúng cho khách",0,0.0037722401320934296
hỗ_trợ khách_hàng ko nhiệt_tình,1,0.9745041728019714
"trời_ơi nó to đâu , sie tưởng vừa chân nhưng mở ra nó rất to có mùi nhựa hôi lắm , mn nên mua nhưng chọn sie thôi chứ nó to đâu giao hàng khoảng ngày là nhận đc hàng , shipper hơi khó_chịu chút nhưng kh sao shop nhiệt_tình",0,0.06379549205303192
hàng đẹp nha mn nên mua nhe sẽ ql vs shop lần tiếp_theo có đều sim em bị khoá_số mà kh hay kk ship gọi kh đc tự đem lại tới nhà luôn kk điểm cho anh s h pb ơ kk,1,0.9801565408706665
mua hai đôi giao đôi nhắn shop thù ko trả_lời lại thiếu hàng mình ko biết hỏi ai,0,0.0037622544914484024
màu_sắc trắng,0,0.03290407359600067
"sao đôi dép còn lại ko có con gấu , tôi ko đồng_ý nha , sản_phẩm cũng tạm , giao hàng n h anh , nhưng tiền ship hơi đỏ nha , shop coi lại chiếc dép",0,0.11922676861286163
sản_phẩm rất đẹp chất_lượng sản_phẩm tuyệt_vời sản_phẩm rất hợp với giá tiền mọi người nên mua lần sau mình ủng_hộ shop,1,0.9929292798042297
chất_liệu tốt,1,0.9819064140319824
màu_sắc trắng,0,0.03290407359600067
nếu_mà chọn đi cho vừa chân thì nên chọn to thêm cỡ,0,0.1602330356836319
mùi dép mới hơi khó_chịu,0,0.013868932612240314
dép đẹp bền,1,0.9928354620933533
đúng với mô_tả không,0,0.06516898423433304
chất_liệu đúng,1,0.8794782757759094
màu_sắc trắng,0,0.03290407359600067
đặt màu trăng giao màu đen chất_liệu cũng bền nhưng mấy cái hình trên dép là dán dính chứ k phải nổi,0,0.030335988849401474
chất_liệu,0,0.09761257469654083
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng nhe,1,0.8025456666946411
"săn đc với giá đ mà siu thích luônn , rất đẹpp , nên mua nha cả nhà",1,0.9929403066635132
màu sắc đen,0,0.04629897326231003
đúng với mô_tả trên cả tuyệt_vời,1,0.9927714467048645
đẹp cực luôn săn vs giá k mà tuyệt thật lần sau sẽ ủng_hộ shop,1,0.9929474592208862
đúng với mô_tả sản_phẩm đẹp,1,0.9851405620574951
chất_liệu dày,0,0.05118167772889137
màu_sắc trắng,0,0.03290407359600067
mọi người nên mua nha a,1,0.9912577867507935
phù_hợp đi chơi đi học,1,0.5246529579162598
dép đẹp lắm nha cảm_ơn sop mình sợ dép sẽ xấu như g ko ngờ hàng về lại rất đẹp mình sẽ ũng hộ sop tiếp,1,0.9926375150680542
chất_liệu tốt,1,0.9819064140319824
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả chuẩn,1,0.5591094493865967
"giao hàng n h anh , đúng hàng , shipper thân_thiện",1,0.991100013256073
màu_sắc màu kem,0,0.009602961130440235
"shop giao sai s nhưng shop xử_lý nhiệt_tình , có trách_nhiệm nên mua nha mn",1,0.9778761863708496
đúng với mô_tả hơi rộng,0,0.23883876204490662
màu_sắc trắng,0,0.03290407359600067
"đẹp , nhưng hơi to",0,0.46082615852355957
shipper thân_thiện,1,0.9715717434883118
đóng_gói đẹp,1,0.991730272769928
hàng rất tốt và cực_kì đẹp lun shop gói hàng rất cẩn thật tui đáng_giá sao,1,0.9929265379905701
chất_liệu như a,0,0.02600356563925743
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả y e s s,0,0.2644611895084381
sp tốt gia hơp ly nhưng_mà hơi rông,0,0.2777712047100067
chất_liệu dày_dặn,1,0.9842962622642517
màu_sắc xinh,1,0.989859402179718
đúng với mô_tả đúng như trong ảnh,1,0.7296397089958191
thấy đẹp và xinh xỉu,1,0.9929446578025818
chất_liệu đúng,1,0.8794782757759094
màu_sắc đúng,1,0.7927626967430115
đúng với mô_tả đúng,1,0.6358078122138977
giao nhanh giao đúng lúc mik ở nhà,1,0.8583045601844788
chất_liệu tốt,1,0.9819064140319824
màu_sắc xinh,1,0.989859402179718
đúng với mô_tả có,0,0.49072733521461487
"dép vừa a_sai , giao n h anh , sao nhâ",0,0.10806069523096085
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả y ep,1,0.9906134605407715
điểm nha nên mua,1,0.9926667809486389
màu_sắc trắng be,0,0.049411892890930176
đúng với mô_tả dép hơi chật chút síu nma vẫn đẹp,1,0.9499701857566833
hơi mềm kk,0,0.0997222512960434
chất_liệu ok,1,0.9762645959854126
màu_sắc trắng,0,0.03290407359600067
"đúng với mô tảgiống , dính keo tùm_lum",0,0.0041936724446713924
ok,1,0.9558489918708801
chất_liệu cao_su,0,0.05178555101156235
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả dép rất đẹp và ik êm,1,0.99293053150177
đúng với mô_tả hàng đẹp shop phục_vụ nhiệt_tình nên mình cho,1,0.9926072359085083
chất_liệu nhựa dẻo,0,0.06057601422071457
đúng với mô_tả hơi hôi mùi nhựa vừa chân,0,0.01431992370635271
hàng pk lắm đẹp bền giao hàng nhanh mới ngày đã giao rồi,1,0.9924522042274475
màu_sắc trắng,0,0.03290407359600067
đúng với mô_tả dép xinh lắm ạ,1,0.9915908575057983
chất_liệu đẹp,1,0.9897521734237671
chất_liệu tốt,1,0.9819064140319824
màu sắc đen,0,0.04629897326231003
đúng với mô_tả đúng vs miêu_tả,0,0.3221520483493805
đúng với mô_tả có,0,0.49072733521461487
chất_liệu ko đẹp,0,0.004035907797515392
màu_sắc b,0,0.04554693028330803
t,0,0.1601952463388443
